player_id,web_name,team,position,gw,fixture,opponent_team_id,was_home,minutes,starts,total_points,goals_scored,assists,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,ict_index,bonus,bps,defensive_contribution,value,selected,transfers_in,transfers_out
295,McBurnie,Hull City,FWD,1,4,16,1,90,1,5,0,1,1,0.16,0.01,0.17,9.0,0,21,5.0,55.0,113765,0,0
295,McBurnie,Hull City,FWD,2,13,7,0,90,1,1,0,0,1,0.0,0.01,0.01,2.2,0,7,4.0,55.0,219548,82641,15941
295,McBurnie,Hull City,FWD,3,25,2,1,90,1,2,0,0,1,0.38,0.05,0.43,2.9,0,2,3.0,55.0,211366,40632,50000
295,McBurnie,Hull City,FWD,4,33,6,0,81,1,4,0,1,0,0.33,0.04,0.37,5.3,0,17,3.0,55.0,198314,22215,40731
297,Gyabi,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2774,0,0
297,Gyabi,Hull City,MID,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2377,64,526
297,Gyabi,Hull City,MID,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2158,141,443
297,Gyabi,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2036,123,282
299,Burstow,Hull City,FWD,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,6401,0,0
299,Burstow,Hull City,FWD,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,5122,0,1210
299,Burstow,Hull City,FWD,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,4321,0,778
299,Burstow,Hull City,FWD,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3872,0,497
298,Destan,Hull City,FWD,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,40958,0,0
298,Destan,Hull City,FWD,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,31698,0,8866
298,Destan,Hull City,FWD,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,26020,0,5574
298,Destan,Hull City,FWD,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,22427,0,3752
556,Targett,Hull City,DEF,1,4,16,1,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,40.0,218902,0,0
556,Targett,Hull City,DEF,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,224749,5393,15441
556,Targett,Hull City,DEF,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,218007,10419,23113
556,Targett,Hull City,DEF,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,203969,5238,19245
288,Dowell,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,35457,0,0
288,Dowell,Hull City,MID,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,35966,1716,4258
288,Dowell,Hull City,MID,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,37923,5767,5932
288,Dowell,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,35795,2721,4919
572,Tzolakis,Hull City,GKP,1,4,16,1,90,1,10,0,0,1,0.0,0.0,0.0,3.5,3,41,0.0,45.0,48305,0,0
572,Tzolakis,Hull City,GKP,2,13,7,0,90,1,10,0,0,1,0.0,0.0,0.0,2.6,3,32,0.0,45.0,301344,101970,12415
572,Tzolakis,Hull City,GKP,3,25,2,1,90,1,6,0,0,1,0.0,0.0,0.0,1.2,0,25,0.0,46.0,857252,367782,60873
572,Tzolakis,Hull City,GKP,4,33,6,0,90,1,2,0,0,0,0.0,0.0,0.0,2.9,0,15,0.0,46.0,1074132,238858,67748
574,Hjertø-Dahl,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,7500,0,0
574,Hjertø-Dahl,Hull City,MID,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,7716,307,969
574,Hjertø-Dahl,Hull City,MID,3,25,2,1,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0,4,1.0,50.0,6691,321,1460
574,Hjertø-Dahl,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,6454,444,865
585,Herrington,Hull City,DEF,1,4,16,1,26,0,1,0,0,0,0.0,0.0,0.0,0.8,0,4,4.0,40.0,53978,0,0
585,Herrington,Hull City,DEF,2,13,7,0,31,0,1,0,0,0,0.0,0.0,0.0,0.3,0,3,1.0,40.0,63919,2771,3602
585,Herrington,Hull City,DEF,3,25,2,1,19,0,1,0,0,0,0.0,0.0,0.0,0.7,0,2,2.0,40.0,64658,3434,5099
585,Herrington,Hull City,DEF,4,33,6,0,31,0,1,0,0,0,0.0,0.01,0.01,0.2,0,-1,1.0,40.0,62794,2136,4592
576,Stroud,Hull City,MID,1,4,16,1,70,1,3,0,0,1,0.0,0.03,0.03,1.3,0,11,6.0,50.0,6733,0,0
576,Stroud,Hull City,MID,2,13,7,0,58,1,0,0,0,0,0.01,0.01,0.02,0.9,0,-2,7.0,50.0,9465,1430,597
576,Stroud,Hull City,MID,3,25,2,1,62,1,3,0,0,1,0.04,0.01,0.05,1.4,0,5,2.0,50.0,8900,770,1686
576,Stroud,Hull City,MID,4,33,6,0,59,1,1,0,0,0,0.01,0.0,0.01,0.2,0,3,5.0,50.0,8779,621,1031
632,Ansah,Hull City,FWD,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2839,2222,210
632,Ansah,Hull City,FWD,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,4222,2674,1552
617,Cho,Hull City,MID,2,13,7,0,7,0,1,0,0,0,0.0,0.0,0.0,0.1,0,3,0.0,50.0,49,25,2
617,Cho,Hull City,MID,3,25,2,1,8,0,1,0,0,0,0.05,0.0,0.05,2.0,0,5,0.0,50.0,871,671,189
617,Cho,Hull City,MID,4,33,6,0,30,0,1,0,0,0,0.47,0.16,0.63,4.7,0,3,2.0,50.0,1116,339,192
638,Norton-Cuffy,Hull City,DEF,3,25,2,1,26,0,1,0,0,0,0.0,0.0,0.0,0.5,0,3,1.0,40.0,17629,6454,773
638,Norton-Cuffy,Hull City,DEF,4,33,6,0,8,0,0,0,0,0,0.05,0.0,0.05,0.7,0,0,0.0,40.0,34986,14148,3476
586,Mendy,Hull City,DEF,1,4,16,1,63,1,15,1,0,1,0.28,0.0,0.28,8.5,1,35,13.0,40.0,92688,0,0
586,Mendy,Hull City,DEF,2,13,7,0,58,1,1,0,0,0,0.01,0.0,0.01,3.5,0,9,9.0,40.0,418634,179580,19460
586,Mendy,Hull City,DEF,3,25,2,1,70,1,8,0,0,1,0.03,0.0,0.03,3.1,0,22,10.0,40.0,619201,166798,68763
586,Mendy,Hull City,DEF,4,33,6,0,58,1,1,0,0,0,0.0,0.0,0.0,1.3,0,3,7.0,41.0,895270,316492,70463
340,Gelhardt,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1365,0,0
340,Gelhardt,Hull City,MID,2,13,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1160,45,288
340,Gelhardt,Hull City,MID,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1068,99,223
340,Gelhardt,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1173,185,163
642,Thomas,Hull City,MID,3,25,2,1,27,0,1,0,0,0,0.0,0.04,0.04,1.4,0,5,1.0,55.0,569,446,58
642,Thomas,Hull City,MID,4,33,6,0,30,0,1,0,0,0,0.02,0.03,0.05,2.4,0,6,4.0,55.0,1526,883,277
563,Morita,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2175,0,0
563,Morita,Hull City,MID,2,13,7,0,45,1,1,0,0,0,0.0,0.0,0.0,2.4,0,6,3.0,50.0,2129,118,328
563,Morita,Hull City,MID,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2482,421,317
563,Morita,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2165,141,510
645,Mouzakitis,Hull City,MID,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,288,210,24
645,Mouzakitis,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,598,270,90
637,Vaz,Hull City,FWD,3,25,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2077,1607,202
637,Vaz,Hull City,FWD,4,33,6,0,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0,3,1.0,50.0,5168,3312,901
300,Walton,Ipswich Town,GKP,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,47085,0,0
300,Walton,Ipswich Town,GKP,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,48759,209,4572
300,Walton,Ipswich Town,GKP,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,44862,350,4464
300,Walton,Ipswich Town,GKP,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,44.0,42889,363,2771
259,Diop,Ipswich Town,DEF,1,5,20,1,90,1,2,0,0,0,0.0,0.01,0.01,1.0,0,7,5.0,40.0,1668644,0,0
259,Diop,Ipswich Town,DEF,2,18,16,0,90,1,2,0,0,0,0.0,0.0,0.0,4.1,0,7,12.0,40.0,1683238,26513,70924
259,Diop,Ipswich Town,DEF,3,21,14,1,90,1,3,0,0,0,0.0,0.01,0.01,3.8,0,10,11.0,40.0,1603991,43514,125150
259,Diop,Ipswich Town,DEF,4,34,8,0,90,1,1,0,0,0,0.0,0.13,0.13,1.9,0,8,7.0,40.0,1519556,39336,143602
267,Lukić,Ipswich Town,MID,1,5,20,1,90,1,5,0,1,0,0.0,0.02,0.02,4.0,0,22,6.0,50.0,10816,0,0
267,Lukić,Ipswich Town,MID,2,18,16,0,72,1,1,0,0,0,0.02,0.02,0.04,3.1,0,11,11.0,50.0,12592,1178,1345
267,Lukić,Ipswich Town,MID,3,21,14,1,90,1,2,0,0,0,0.0,0.02,0.02,2.5,0,13,4.0,50.0,11933,809,1806
267,Lukić,Ipswich Town,MID,4,34,8,0,76,1,1,0,0,0,0.0,0.1,0.1,3.6,0,8,10.0,50.0,11520,772,1417
302,Button,Ipswich Town,GKP,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,40566,0,0
302,Button,Ipswich Town,GKP,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,44640,1959,1819
302,Button,Ipswich Town,GKP,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,51311,7597,3881
302,Button,Ipswich Town,GKP,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,63364,17503,5812
303,Kipré,Ipswich Town,DEF,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,57775,0,0
303,Kipré,Ipswich Town,DEF,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,60443,332,4947
303,Kipré,Ipswich Town,DEF,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,56159,632,5424
303,Kipré,Ipswich Town,DEF,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,52847,589,4130
304,O'Shea,Ipswich Town,DEF,1,5,20,1,90,1,4,0,0,0,0.0,0.16,0.16,7.5,0,16,18.0,40.0,313565,0,0
304,O'Shea,Ipswich Town,DEF,2,18,16,0,90,1,0,0,0,0,0.07,0.01,0.08,0.9,0,-14,1.0,40.0,338381,15639,13984
304,O'Shea,Ipswich Town,DEF,3,21,14,1,90,1,3,0,0,0,0.0,0.01,0.01,3.2,0,5,11.0,40.0,330000,22172,37193
304,O'Shea,Ipswich Town,DEF,4,34,8,0,90,1,1,0,0,0,0.0,0.08,0.08,6.4,0,5,9.0,40.0,317758,18186,40551
305,Davis,Ipswich Town,DEF,1,5,20,1,90,1,2,0,0,0,0.0,0.01,0.01,1.8,0,10,7.0,40.0,479363,0,0
305,Davis,Ipswich Town,DEF,2,18,16,0,90,1,6,1,0,0,0.54,0.12,0.66,11.2,0,1,4.0,40.0,482824,7322,21290
305,Davis,Ipswich Town,DEF,3,21,14,1,90,1,1,0,0,0,0.11,0.12,0.23,5.8,0,4,6.0,40.0,540194,62873,39956
305,Davis,Ipswich Town,DEF,4,34,8,0,90,1,14,1,2,0,0.52,0.19,0.71,11.1,1,35,2.0,40.0,543743,45631,60527
589,Gourna-Douath,Hull City,MID,1,4,16,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2352,0,0
589,Gourna-Douath,Hull City,MID,2,13,7,0,45,0,1,0,0,0,0.0,0.01,0.01,1.4,0,6,6.0,50.0,2781,135,313
589,Gourna-Douath,Hull City,MID,3,25,2,1,81,1,2,0,0,1,0.0,0.01,0.01,3.5,0,7,10.0,50.0,2738,213,347
589,Gourna-Douath,Hull City,MID,4,33,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,2686,172,283
308,Furlong,Ipswich Town,DEF,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,56130,0,0
308,Furlong,Ipswich Town,DEF,2,18,16,0,17,0,1,0,0,0,0.0,0.0,0.0,0.6,0,-1,3.0,40.0,59266,269,4416
308,Furlong,Ipswich Town,DEF,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,55806,612,4548
308,Furlong,Ipswich Town,DEF,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,52748,431,3716
306,Greaves,Ipswich Town,DEF,1,5,20,1,90,1,2,0,0,0,0.0,0.0,0.0,1.8,0,12,7.0,40.0,134129,0,0
306,Greaves,Ipswich Town,DEF,2,18,16,0,90,1,-1,0,0,0,0.0,0.01,0.01,2.0,0,-13,10.0,40.0,141835,1636,6111
306,Greaves,Ipswich Town,DEF,3,21,14,1,90,1,1,0,0,0,0.0,0.04,0.04,3.1,0,6,7.0,40.0,134162,2678,11273
306,Greaves,Ipswich Town,DEF,4,34,8,0,87,1,1,0,0,0,0.0,0.01,0.01,2.1,0,7,6.0,40.0,127747,1996,9662
309,Núñez,Ipswich Town,MID,1,5,20,1,79,1,4,0,0,0,0.03,0.03,0.06,2.4,0,26,12.0,50.0,11544,0,0
309,Núñez,Ipswich Town,MID,2,18,16,0,61,1,2,0,0,0,0.0,0.02,0.02,2.6,0,6,9.0,50.0,14039,1197,1393
309,Núñez,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,13914,1106,1985
309,Núñez,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,12735,377,1862
307,Johnson,Ipswich Town,DEF,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,10016,0,0
307,Johnson,Ipswich Town,DEF,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,10501,427,1022
307,Johnson,Ipswich Town,DEF,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,10397,710,1368
307,Johnson,Ipswich Town,DEF,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,7782,0,2380
313,Clarke,Ipswich Town,MID,1,5,20,1,19,0,7,1,0,0,0.1,0.0,0.1,5.2,1,27,2.0,55.0,24135,0,0
313,Clarke,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,29170,3202,2443
313,Clarke,Ipswich Town,MID,3,21,14,1,24,0,1,0,0,0,0.05,0.02,0.07,1.9,0,3,2.0,55.0,24744,1167,5726
313,Clarke,Ipswich Town,MID,4,34,8,0,62,1,1,0,0,0,0.15,0.02,0.17,3.9,0,8,2.0,54.0,22006,468,3722
301,Palmer,Ipswich Town,GKP,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,426453,0,0
301,Palmer,Ipswich Town,GKP,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,442454,7686,17348
301,Palmer,Ipswich Town,GKP,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,452044,29680,30867
301,Palmer,Ipswich Town,GKP,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,443746,24047,32884
315,Fatawu,Ipswich Town,MID,1,5,20,1,65,1,2,0,0,0,0.0,0.41,0.41,5.5,0,22,7.0,55.0,21235,0,0
315,Fatawu,Ipswich Town,MID,2,18,16,0,82,1,4,0,1,0,0.0,0.22,0.22,7.1,0,25,4.0,55.0,21573,570,2768
315,Fatawu,Ipswich Town,MID,3,21,14,1,78,1,2,0,0,0,0.03,0.15,0.18,4.7,0,14,6.0,55.0,21660,2126,2975
315,Fatawu,Ipswich Town,MID,4,34,8,0,61,1,1,0,0,0,0.0,0.05,0.05,2.4,0,6,7.0,55.0,21628,1970,2434
311,Burns,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,562,0,0
311,Burns,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,366,0,191
311,Burns,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,278,0,88
311,Burns,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,242,0,39
314,Ogbene,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1539,0,0
314,Ogbene,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1468,37,243
314,Ogbene,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,1159,67,418
314,Ogbene,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,837,0,326
316,Emersonn,Ipswich Town,FWD,1,5,20,1,65,1,9,1,0,0,0.82,0.06,0.88,11.2,3,41,3.0,55.0,33590,0,0
316,Emersonn,Ipswich Town,FWD,2,18,16,0,45,1,1,0,0,0,0.0,0.0,0.0,1.4,0,7,1.0,55.0,182058,76807,16810
316,Emersonn,Ipswich Town,FWD,3,21,14,1,65,1,2,0,0,0,0.22,0.0,0.22,1.1,0,8,3.0,55.0,167319,20740,51244
316,Emersonn,Ipswich Town,FWD,4,34,8,0,62,1,12,1,1,0,0.44,0.05,0.49,9.2,3,45,2.0,55.0,178755,26091,24353
319,Szmodics,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1030,0,0
319,Szmodics,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,615,0,409
319,Szmodics,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,427,0,191
319,Szmodics,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,350,0,87
317,Hirst,Ipswich Town,FWD,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,25160,0,0
317,Hirst,Ipswich Town,FWD,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,16241,0,8695
317,Hirst,Ipswich Town,FWD,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,11907,0,4365
317,Hirst,Ipswich Town,FWD,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,9936,0,2172
318,Philogene,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,14821,0,0
318,Philogene,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,12592,106,3928
318,Philogene,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,9209,41,3450
318,Philogene,Ipswich Town,MID,4,34,8,0,28,0,1,0,0,0,0.02,0.0,0.01,1.3,0,6,3.0,54.0,8038,38,1341
320,Akpom,Ipswich Town,FWD,1,5,20,1,24,0,1,0,0,0,0.0,0.0,0.0,0.3,0,3,3.0,50.0,47871,0,0
320,Akpom,Ipswich Town,FWD,2,18,16,0,45,0,5,1,0,0,0.97,0.0,0.97,5.2,0,30,0.0,50.0,52422,4625,6250
320,Akpom,Ipswich Town,FWD,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,114005,62654,17220
320,Akpom,Ipswich Town,FWD,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,129479,36471,19354
321,Walle Egeli,Ipswich Town,FWD,1,5,20,1,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,45.0,199675,0,0
321,Walle Egeli,Ipswich Town,FWD,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,247770,40712,23441
321,Walle Egeli,Ipswich Town,FWD,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,367243,127698,54154
321,Walle Egeli,Ipswich Town,FWD,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,372683,82088,57506
322,Al-Hamadi,Ipswich Town,FWD,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,13332,0,0
322,Al-Hamadi,Ipswich Town,FWD,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,12213,755,3002
322,Al-Hamadi,Ipswich Town,FWD,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,8170,0,3877
322,Al-Hamadi,Ipswich Town,FWD,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,6747,0,1678
310,Matusiwa,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,430,0,0
310,Matusiwa,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,328,8,112
310,Matusiwa,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,278,12,67
310,Matusiwa,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,288,40,46
324,Mehmeti,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,4850,0,0
324,Mehmeti,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,4692,47,686
324,Mehmeti,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,4120,109,757
324,Mehmeti,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,3735,90,546
554,Van Oevelen,Ipswich Town,GKP,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3509,0,0
554,Van Oevelen,Ipswich Town,GKP,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3085,54,637
554,Van Oevelen,Ipswich Town,GKP,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2365,0,698
554,Van Oevelen,Ipswich Town,GKP,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2101,0,302
312,Taylor,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,4505,0,0
312,Taylor,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3887,111,883
312,Taylor,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3500,190,695
312,Taylor,Ipswich Town,MID,4,34,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3274,176,454
591,Enciso,Ipswich Town,MID,1,5,20,1,70,1,5,0,1,0,0.23,0.31,0.54,5.4,0,24,8.0,55.0,24595,0,0
591,Enciso,Ipswich Town,MID,2,18,16,0,90,1,5,0,1,0,0.4,0.31,0.71,5.5,0,25,8.0,55.0,48266,17669,4454
591,Enciso,Ipswich Town,MID,3,21,14,1,90,1,1,0,0,0,0.24,0.02,0.26,5.6,0,16,5.0,55.0,82553,35897,10811
591,Enciso,Ipswich Town,MID,4,34,8,0,90,1,2,0,0,0,0.05,0.2,0.25,2.9,0,7,5.0,55.0,96833,28533,15556
571,Florentino,Ipswich Town,MID,1,5,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,12850,0,0
571,Florentino,Ipswich Town,MID,2,18,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,11870,214,2207
571,Florentino,Ipswich Town,MID,3,21,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,9821,223,2351
571,Florentino,Ipswich Town,MID,4,34,8,0,13,0,1,0,0,0,0.0,0.01,0.01,3.2,0,8,2.0,49.0,9156,327,1233
619,Palacios,Ipswich Town,MID,2,18,16,0,28,0,1,0,0,0,0.0,0.01,0.01,2.1,0,11,6.0,50.0,127,89,5
619,Palacios,Ipswich Town,MID,3,21,14,1,77,1,4,0,0,0,0.0,0.02,0.02,4.3,0,24,19.0,50.0,1551,1326,347
619,Palacios,Ipswich Town,MID,4,34,8,0,90,1,4,0,0,0,0.0,0.04,0.04,2.6,0,14,13.0,50.0,3376,2317,909
