player_id,web_name,team,position,gw,horizon_index,was_home,opponent_team_id,fixture_difficulty,forecast_points
149,Colwill,Chelsea,DEF,3,1,0,1,5.0,1.695
149,Colwill,Chelsea,DEF,4,2,1,11,2.0,3.12
149,Colwill,Chelsea,DEF,5,3,0,4,3.0,2.249
149,Colwill,Chelsea,DEF,6,4,1,3,3.0,2.408
149,Colwill,Chelsea,DEF,7,5,0,9,3.0,2.249
150,M.Sarr,Chelsea,DEF,3,1,0,1,5.0,0.0
150,M.Sarr,Chelsea,DEF,4,2,1,11,2.0,0.0
150,M.Sarr,Chelsea,DEF,5,3,0,4,3.0,0.0
150,M.Sarr,Chelsea,DEF,6,4,1,3,3.0,0.0
150,M.Sarr,Chelsea,DEF,7,5,0,9,3.0,0.0
151,Acheampong,Chelsea,DEF,3,1,0,1,5.0,0.89
151,Acheampong,Chelsea,DEF,4,2,1,11,2.0,1.154
151,Acheampong,Chelsea,DEF,5,3,0,4,3.0,0.902
151,Acheampong,Chelsea,DEF,6,4,1,3,3.0,1.126
151,Acheampong,Chelsea,DEF,7,5,0,9,3.0,0.902
152,Palestra,Chelsea,DEF,3,1,0,1,5.0,0.593
152,Palestra,Chelsea,DEF,4,2,1,11,2.0,0.358
152,Palestra,Chelsea,DEF,5,3,0,4,3.0,0.285
152,Palestra,Chelsea,DEF,6,4,1,3,3.0,0.355
152,Palestra,Chelsea,DEF,7,5,0,9,3.0,0.285
154,Palmer,Chelsea,MID,3,1,0,1,5.0,3.302
154,Palmer,Chelsea,MID,4,2,1,11,2.0,6.424
154,Palmer,Chelsea,MID,5,3,0,4,3.0,5.575
154,Palmer,Chelsea,MID,6,4,1,3,3.0,5.547
154,Palmer,Chelsea,MID,7,5,0,9,3.0,5.575
156,Neto,Chelsea,MID,3,1,0,1,5.0,2.656
156,Neto,Chelsea,MID,4,2,1,11,2.0,2.819
156,Neto,Chelsea,MID,5,3,0,4,3.0,2.776
156,Neto,Chelsea,MID,6,4,1,3,3.0,2.825
156,Neto,Chelsea,MID,7,5,0,9,3.0,2.776
157,Estêvão,Chelsea,MID,3,1,0,1,5.0,0.985
157,Estêvão,Chelsea,MID,4,2,1,11,2.0,1.132
157,Estêvão,Chelsea,MID,5,3,0,4,3.0,0.982
157,Estêvão,Chelsea,MID,6,4,1,3,3.0,1.039
157,Estêvão,Chelsea,MID,7,5,0,9,3.0,0.982
158,Gittens,Chelsea,MID,3,1,0,1,5.0,0.026
158,Gittens,Chelsea,MID,4,2,1,11,2.0,0.026
158,Gittens,Chelsea,MID,5,3,0,4,3.0,0.017
158,Gittens,Chelsea,MID,6,4,1,3,3.0,0.027
158,Gittens,Chelsea,MID,7,5,0,9,3.0,0.017
159,Caicedo,Chelsea,MID,3,1,0,1,5.0,1.051
159,Caicedo,Chelsea,MID,4,2,1,11,2.0,1.271
159,Caicedo,Chelsea,MID,5,3,0,4,3.0,1.039
159,Caicedo,Chelsea,MID,6,4,1,3,3.0,1.054
159,Caicedo,Chelsea,MID,7,5,0,9,3.0,1.039
161,Lavia,Chelsea,MID,3,1,0,1,5.0,2.121
161,Lavia,Chelsea,MID,4,2,1,11,2.0,3.529
161,Lavia,Chelsea,MID,5,3,0,4,3.0,2.29
161,Lavia,Chelsea,MID,6,4,1,3,3.0,2.351
161,Lavia,Chelsea,MID,7,5,0,9,3.0,2.29
163,D.Essugo,Chelsea,MID,3,1,0,1,5.0,0.0
163,D.Essugo,Chelsea,MID,4,2,1,11,2.0,0.0
163,D.Essugo,Chelsea,MID,5,3,0,4,3.0,0.0
163,D.Essugo,Chelsea,MID,6,4,1,3,3.0,0.0
163,D.Essugo,Chelsea,MID,7,5,0,9,3.0,0.0
164,Quenda,Chelsea,MID,3,1,0,1,5.0,0.636
164,Quenda,Chelsea,MID,4,2,1,11,2.0,0.537
164,Quenda,Chelsea,MID,5,3,0,4,3.0,0.569
164,Quenda,Chelsea,MID,6,4,1,3,3.0,0.549
164,Quenda,Chelsea,MID,7,5,0,9,3.0,0.569
165,João Pedro,Chelsea,FWD,3,1,0,1,5.0,2.665
165,João Pedro,Chelsea,FWD,4,2,1,11,2.0,5.2
165,João Pedro,Chelsea,FWD,5,3,0,4,3.0,4.769
165,João Pedro,Chelsea,FWD,6,4,1,3,3.0,4.93
165,João Pedro,Chelsea,FWD,7,5,0,9,3.0,4.769
168,Marc Guiu,Chelsea,FWD,3,1,0,1,5.0,0.0
168,Marc Guiu,Chelsea,FWD,4,2,1,11,2.0,0.0
168,Marc Guiu,Chelsea,FWD,5,3,0,4,3.0,0.0
168,Marc Guiu,Chelsea,FWD,6,4,1,3,3.0,0.0
168,Marc Guiu,Chelsea,FWD,7,5,0,9,3.0,0.0
169,Mheuka,Chelsea,FWD,3,1,0,1,5.0,0.094
169,Mheuka,Chelsea,FWD,4,2,1,11,2.0,0.114
169,Mheuka,Chelsea,FWD,5,3,0,4,3.0,0.057
169,Mheuka,Chelsea,FWD,6,4,1,3,3.0,0.053
169,Mheuka,Chelsea,FWD,7,5,0,9,3.0,0.057
170,Emegha,Chelsea,FWD,3,1,0,1,5.0,0.704
170,Emegha,Chelsea,FWD,4,2,1,11,2.0,0.735
170,Emegha,Chelsea,FWD,5,3,0,4,3.0,0.678
170,Emegha,Chelsea,FWD,6,4,1,3,3.0,0.72
170,Emegha,Chelsea,FWD,7,5,0,9,3.0,0.678
200,Lacroix,Chelsea,DEF,3,1,0,1,5.0,3.252
200,Lacroix,Chelsea,DEF,4,2,1,11,2.0,4.244
200,Lacroix,Chelsea,DEF,5,3,0,4,3.0,4.272
200,Lacroix,Chelsea,DEF,6,4,1,3,3.0,4.291
200,Lacroix,Chelsea,DEF,7,5,0,9,3.0,4.272
560,Penders,Chelsea,GKP,3,1,0,1,5.0,0.066
560,Penders,Chelsea,GKP,4,2,1,11,2.0,0.032
560,Penders,Chelsea,GKP,5,3,0,4,3.0,0.027
560,Penders,Chelsea,GKP,6,4,1,3,3.0,0.013
560,Penders,Chelsea,GKP,7,5,0,9,3.0,0.027
561,Anselmino,Chelsea,DEF,3,1,0,1,5.0,0.002
561,Anselmino,Chelsea,DEF,4,2,1,11,2.0,0.037
561,Anselmino,Chelsea,DEF,5,3,0,4,3.0,0.0
561,Anselmino,Chelsea,DEF,6,4,1,3,3.0,0.0
561,Anselmino,Chelsea,DEF,7,5,0,9,3.0,0.0
568,Barco,Chelsea,MID,3,1,0,1,5.0,0.82
568,Barco,Chelsea,MID,4,2,1,11,2.0,0.776
568,Barco,Chelsea,MID,5,3,0,4,3.0,0.783
568,Barco,Chelsea,MID,6,4,1,3,3.0,0.78
568,Barco,Chelsea,MID,7,5,0,9,3.0,0.783
583,Chavarria,Chelsea,DEF,3,1,0,1,5.0,1.153
583,Chavarria,Chelsea,DEF,4,2,1,11,2.0,1.352
583,Chavarria,Chelsea,DEF,5,3,0,4,3.0,1.08
583,Chavarria,Chelsea,DEF,6,4,1,3,3.0,1.104
583,Chavarria,Chelsea,DEF,7,5,0,9,3.0,1.08
91,Pinnock,Coventry City,DEF,3,1,0,15,5.0,0.699
91,Pinnock,Coventry City,DEF,4,2,1,5,2.0,0.809
91,Pinnock,Coventry City,DEF,5,3,0,18,3.0,0.654
91,Pinnock,Coventry City,DEF,6,4,1,17,2.0,0.809
91,Pinnock,Coventry City,DEF,7,5,0,19,3.0,0.654
104,Onyeka,Coventry City,MID,3,1,0,15,5.0,1.232
104,Onyeka,Coventry City,MID,4,2,1,5,2.0,1.294
104,Onyeka,Coventry City,MID,5,3,0,18,3.0,1.219
104,Onyeka,Coventry City,MID,6,4,1,17,2.0,1.294
104,Onyeka,Coventry City,MID,7,5,0,19,3.0,1.219
110,Rushworth,Coventry City,GKP,3,1,0,15,5.0,1.878
110,Rushworth,Coventry City,GKP,4,2,1,5,2.0,3.465
110,Rushworth,Coventry City,GKP,5,3,0,18,3.0,2.568
110,Rushworth,Coventry City,GKP,6,4,1,17,2.0,3.465
110,Rushworth,Coventry City,GKP,7,5,0,19,3.0,2.568
171,Dovin,Coventry City,GKP,3,1,0,15,5.0,0.0
171,Dovin,Coventry City,GKP,4,2,1,5,2.0,0.0
171,Dovin,Coventry City,GKP,5,3,0,18,3.0,0.0
171,Dovin,Coventry City,GKP,6,4,1,17,2.0,0.0
171,Dovin,Coventry City,GKP,7,5,0,19,3.0,0.0
172,Wilson,Coventry City,GKP,3,1,0,15,5.0,0.094
172,Wilson,Coventry City,GKP,4,2,1,5,2.0,0.114
172,Wilson,Coventry City,GKP,5,3,0,18,3.0,0.057
172,Wilson,Coventry City,GKP,6,4,1,17,2.0,0.114
172,Wilson,Coventry City,GKP,7,5,0,19,3.0,0.057
173,Thomas,Coventry City,DEF,3,1,0,15,5.0,1.83
173,Thomas,Coventry City,DEF,4,2,1,5,2.0,2.857
173,Thomas,Coventry City,DEF,5,3,0,18,3.0,2.054
173,Thomas,Coventry City,DEF,6,4,1,17,2.0,2.857
173,Thomas,Coventry City,DEF,7,5,0,19,3.0,2.054
174,Kitching,Coventry City,DEF,3,1,0,15,5.0,0.0
174,Kitching,Coventry City,DEF,4,2,1,5,2.0,0.0
174,Kitching,Coventry City,DEF,5,3,0,18,3.0,0.0
174,Kitching,Coventry City,DEF,6,4,1,17,2.0,0.0
174,Kitching,Coventry City,DEF,7,5,0,19,3.0,0.0
175,van Ewijk,Coventry City,DEF,3,1,0,15,5.0,2.349
175,van Ewijk,Coventry City,DEF,4,2,1,5,2.0,3.351
175,van Ewijk,Coventry City,DEF,5,3,0,18,3.0,2.642
175,van Ewijk,Coventry City,DEF,6,4,1,17,2.0,3.351
175,van Ewijk,Coventry City,DEF,7,5,0,19,3.0,2.642
176,Dasilva,Coventry City,DEF,3,1,0,15,5.0,1.799
176,Dasilva,Coventry City,DEF,4,2,1,5,2.0,3.218
176,Dasilva,Coventry City,DEF,5,3,0,18,3.0,2.742
176,Dasilva,Coventry City,DEF,6,4,1,17,2.0,3.218
176,Dasilva,Coventry City,DEF,7,5,0,19,3.0,2.742
177,Kesler-Hayden,Coventry City,DEF,3,1,0,15,5.0,0.0
177,Kesler-Hayden,Coventry City,DEF,4,2,1,5,2.0,0.0
177,Kesler-Hayden,Coventry City,DEF,5,3,0,18,3.0,0.0
177,Kesler-Hayden,Coventry City,DEF,6,4,1,17,2.0,0.0
177,Kesler-Hayden,Coventry City,DEF,7,5,0,19,3.0,0.0
178,Bidwell,Coventry City,DEF,3,1,0,15,5.0,0.002
178,Bidwell,Coventry City,DEF,4,2,1,5,2.0,0.0
178,Bidwell,Coventry City,DEF,5,3,0,18,3.0,0.0
178,Bidwell,Coventry City,DEF,6,4,1,17,2.0,0.0
178,Bidwell,Coventry City,DEF,7,5,0,19,3.0,0.0
179,Latibeaudiere,Coventry City,DEF,3,1,0,15,5.0,0.0
179,Latibeaudiere,Coventry City,DEF,4,2,1,5,2.0,0.004
179,Latibeaudiere,Coventry City,DEF,5,3,0,18,3.0,0.0
179,Latibeaudiere,Coventry City,DEF,6,4,1,17,2.0,0.004
179,Latibeaudiere,Coventry City,DEF,7,5,0,19,3.0,0.0
180,Woolfenden,Coventry City,DEF,3,1,0,15,5.0,0.0
180,Woolfenden,Coventry City,DEF,4,2,1,5,2.0,0.0
180,Woolfenden,Coventry City,DEF,5,3,0,18,3.0,0.0
180,Woolfenden,Coventry City,DEF,6,4,1,17,2.0,0.0
180,Woolfenden,Coventry City,DEF,7,5,0,19,3.0,0.0
181,Brau,Coventry City,DEF,3,1,0,15,5.0,0.0
181,Brau,Coventry City,DEF,4,2,1,5,2.0,0.0
181,Brau,Coventry City,DEF,5,3,0,18,3.0,0.0
181,Brau,Coventry City,DEF,6,4,1,17,2.0,0.0
181,Brau,Coventry City,DEF,7,5,0,19,3.0,0.0
182,Amenda,Coventry City,DEF,3,1,0,15,5.0,1.735
182,Amenda,Coventry City,DEF,4,2,1,5,2.0,2.637
182,Amenda,Coventry City,DEF,5,3,0,18,3.0,2.274
182,Amenda,Coventry City,DEF,6,4,1,17,2.0,2.637
182,Amenda,Coventry City,DEF,7,5,0,19,3.0,2.274
183,Rudoni,Coventry City,MID,3,1,0,15,5.0,1.619
183,Rudoni,Coventry City,MID,4,2,1,5,2.0,2.173
183,Rudoni,Coventry City,MID,5,3,0,18,3.0,1.696
183,Rudoni,Coventry City,MID,6,4,1,17,2.0,2.173
183,Rudoni,Coventry City,MID,7,5,0,19,3.0,1.696
184,Grimes,Coventry City,MID,3,1,0,15,5.0,1.816
184,Grimes,Coventry City,MID,4,2,1,5,2.0,1.479
184,Grimes,Coventry City,MID,5,3,0,18,3.0,1.523
184,Grimes,Coventry City,MID,6,4,1,17,2.0,1.479
184,Grimes,Coventry City,MID,7,5,0,19,3.0,1.523
185,Sakamoto,Coventry City,MID,3,1,0,15,5.0,1.138
185,Sakamoto,Coventry City,MID,4,2,1,5,2.0,1.174
185,Sakamoto,Coventry City,MID,5,3,0,18,3.0,1.048
185,Sakamoto,Coventry City,MID,6,4,1,17,2.0,1.174
185,Sakamoto,Coventry City,MID,7,5,0,19,3.0,1.048
186,Mason-Clark,Coventry City,MID,3,1,0,15,5.0,1.745
186,Mason-Clark,Coventry City,MID,4,2,1,5,2.0,1.76
186,Mason-Clark,Coventry City,MID,5,3,0,18,3.0,1.772
186,Mason-Clark,Coventry City,MID,6,4,1,17,2.0,1.76
186,Mason-Clark,Coventry City,MID,7,5,0,19,3.0,1.772
187,Eccles,Coventry City,MID,3,1,0,15,5.0,0.096
187,Eccles,Coventry City,MID,4,2,1,5,2.0,0.055
187,Eccles,Coventry City,MID,5,3,0,18,3.0,0.026
187,Eccles,Coventry City,MID,6,4,1,17,2.0,0.055
187,Eccles,Coventry City,MID,7,5,0,19,3.0,0.026
188,Torp,Coventry City,MID,3,1,0,15,5.0,1.528
188,Torp,Coventry City,MID,4,2,1,5,2.0,1.631
188,Torp,Coventry City,MID,5,3,0,18,3.0,1.477
188,Torp,Coventry City,MID,6,4,1,17,2.0,1.631
188,Torp,Coventry City,MID,7,5,0,19,3.0,1.477
189,Shepherd,Coventry City,MID,3,1,0,15,5.0,0.147
189,Shepherd,Coventry City,MID,4,2,1,5,2.0,0.071
189,Shepherd,Coventry City,MID,5,3,0,18,3.0,0.112
189,Shepherd,Coventry City,MID,6,4,1,17,2.0,0.071
189,Shepherd,Coventry City,MID,7,5,0,19,3.0,0.112
190,Tchaouna,Coventry City,MID,3,1,0,15,5.0,2.096
190,Tchaouna,Coventry City,MID,4,2,1,5,2.0,2.486
190,Tchaouna,Coventry City,MID,5,3,0,18,3.0,2.104
190,Tchaouna,Coventry City,MID,6,4,1,17,2.0,2.486
190,Tchaouna,Coventry City,MID,7,5,0,19,3.0,2.104
191,Borges Rodrigues,Coventry City,MID,3,1,0,15,5.0,0.0
191,Borges Rodrigues,Coventry City,MID,4,2,1,5,2.0,0.0
191,Borges Rodrigues,Coventry City,MID,5,3,0,18,3.0,0.0
191,Borges Rodrigues,Coventry City,MID,6,4,1,17,2.0,0.0
191,Borges Rodrigues,Coventry City,MID,7,5,0,19,3.0,0.0
192,Andrews,Coventry City,MID,3,1,0,15,5.0,0.0
192,Andrews,Coventry City,MID,4,2,1,5,2.0,0.0
192,Andrews,Coventry City,MID,5,3,0,18,3.0,0.0
192,Andrews,Coventry City,MID,6,4,1,17,2.0,0.0
192,Andrews,Coventry City,MID,7,5,0,19,3.0,0.0
193,Wright,Coventry City,FWD,3,1,0,15,5.0,0.0
193,Wright,Coventry City,FWD,4,2,1,5,2.0,0.0
193,Wright,Coventry City,FWD,5,3,0,18,3.0,0.0
193,Wright,Coventry City,FWD,6,4,1,17,2.0,0.0
193,Wright,Coventry City,FWD,7,5,0,19,3.0,0.0
194,Thomas-Asante,Coventry City,FWD,3,1,0,15,5.0,2.198
194,Thomas-Asante,Coventry City,FWD,4,2,1,5,2.0,2.633
194,Thomas-Asante,Coventry City,FWD,5,3,0,18,3.0,2.413
194,Thomas-Asante,Coventry City,FWD,6,4,1,17,2.0,2.633
194,Thomas-Asante,Coventry City,FWD,7,5,0,19,3.0,2.413
195,Simms,Coventry City,FWD,3,1,0,15,5.0,1.739
195,Simms,Coventry City,FWD,4,2,1,5,2.0,2.189
195,Simms,Coventry City,FWD,5,3,0,18,3.0,1.88
195,Simms,Coventry City,FWD,6,4,1,17,2.0,2.189
195,Simms,Coventry City,FWD,7,5,0,19,3.0,1.88
196,Markelo,Coventry City,FWD,3,1,0,15,5.0,0.0
196,Markelo,Coventry City,FWD,4,2,1,5,2.0,0.0
196,Markelo,Coventry City,FWD,5,3,0,18,3.0,0.0
196,Markelo,Coventry City,FWD,6,4,1,17,2.0,0.0
196,Markelo,Coventry City,FWD,7,5,0,19,3.0,0.0
197,Bassette,Coventry City,FWD,3,1,0,15,5.0,0.0
197,Bassette,Coventry City,FWD,4,2,1,5,2.0,0.0
197,Bassette,Coventry City,FWD,5,3,0,18,3.0,0.0
197,Bassette,Coventry City,FWD,6,4,1,17,2.0,0.0
197,Bassette,Coventry City,FWD,7,5,0,19,3.0,0.0
492,Awoniyi,Coventry City,FWD,3,1,0,15,5.0,3.293
492,Awoniyi,Coventry City,FWD,4,2,1,5,2.0,3.632
492,Awoniyi,Coventry City,FWD,5,3,0,18,3.0,3.51
492,Awoniyi,Coventry City,FWD,6,4,1,17,2.0,3.632
492,Awoniyi,Coventry City,FWD,7,5,0,19,3.0,3.51
575,Yirenkyi,Coventry City,MID,3,1,0,15,5.0,1.836
575,Yirenkyi,Coventry City,MID,4,2,1,5,2.0,1.802
575,Yirenkyi,Coventry City,MID,5,3,0,18,3.0,1.664
575,Yirenkyi,Coventry City,MID,6,4,1,17,2.0,1.802
575,Yirenkyi,Coventry City,MID,7,5,0,19,3.0,1.664
584,Hamer,Coventry City,MID,3,1,0,15,5.0,0.757
584,Hamer,Coventry City,MID,4,2,1,5,2.0,0.774
584,Hamer,Coventry City,MID,5,3,0,18,3.0,0.743
584,Hamer,Coventry City,MID,6,4,1,17,2.0,0.774
584,Hamer,Coventry City,MID,7,5,0,19,3.0,0.743
599,Cherif,Coventry City,FWD,3,1,0,15,5.0,0.704
599,Cherif,Coventry City,FWD,4,2,1,5,2.0,0.735
599,Cherif,Coventry City,FWD,5,3,0,18,3.0,0.678
599,Cherif,Coventry City,FWD,6,4,1,17,2.0,0.735
599,Cherif,Coventry City,FWD,7,5,0,19,3.0,0.678
623,Bentley,Coventry City,GKP,3,1,0,15,5.0,0.002
623,Bentley,Coventry City,GKP,4,2,1,5,2.0,0.0
623,Bentley,Coventry City,GKP,5,3,0,18,3.0,0.0
623,Bentley,Coventry City,GKP,6,4,1,17,2.0,0.0
623,Bentley,Coventry City,GKP,7,5,0,19,3.0,0.0
42,Guessand,Crystal Palace,MID,3,1,0,10,3.0,1.14
42,Guessand,Crystal Palace,MID,4,2,1,12,2.0,1.28
42,Guessand,Crystal Palace,MID,5,3,0,13,3.0,1.14
42,Guessand,Crystal Palace,MID,6,4,1,18,3.0,1.174
42,Guessand,Crystal Palace,MID,7,5,0,5,3.0,1.14
153,Disasi,Crystal Palace,DEF,3,1,0,10,3.0,0.604
153,Disasi,Crystal Palace,DEF,4,2,1,12,2.0,0.783
153,Disasi,Crystal Palace,DEF,5,3,0,13,3.0,0.604
153,Disasi,Crystal Palace,DEF,6,4,1,18,3.0,0.708
153,Disasi,Crystal Palace,DEF,7,5,0,5,3.0,0.604
198,Henderson,Crystal Palace,GKP,3,1,0,10,3.0,3.161
198,Henderson,Crystal Palace,GKP,4,2,1,12,2.0,3.087
198,Henderson,Crystal Palace,GKP,5,3,0,13,3.0,3.161
198,Henderson,Crystal Palace,GKP,6,4,1,18,3.0,3.124
198,Henderson,Crystal Palace,GKP,7,5,0,5,3.0,3.161
199,Benitez,Crystal Palace,GKP,3,1,0,10,3.0,0.027
199,Benitez,Crystal Palace,GKP,4,2,1,12,2.0,0.032
199,Benitez,Crystal Palace,GKP,5,3,0,13,3.0,0.027
199,Benitez,Crystal Palace,GKP,6,4,1,18,3.0,0.013
199,Benitez,Crystal Palace,GKP,7,5,0,5,3.0,0.027
202,Richards,Crystal Palace,DEF,3,1,0,10,3.0,3.256
202,Richards,Crystal Palace,DEF,4,2,1,12,2.0,3.651
202,Richards,Crystal Palace,DEF,5,3,0,13,3.0,3.256
202,Richards,Crystal Palace,DEF,6,4,1,18,3.0,2.918
202,Richards,Crystal Palace,DEF,7,5,0,5,3.0,3.256
203,Canvot,Crystal Palace,DEF,3,1,0,10,3.0,2.26
203,Canvot,Crystal Palace,DEF,4,2,1,12,2.0,2.525
203,Canvot,Crystal Palace,DEF,5,3,0,13,3.0,2.26
203,Canvot,Crystal Palace,DEF,6,4,1,18,3.0,2.216
203,Canvot,Crystal Palace,DEF,7,5,0,5,3.0,2.26
204,Mitchell,Crystal Palace,DEF,3,1,0,10,3.0,3.241
204,Mitchell,Crystal Palace,DEF,4,2,1,12,2.0,4.143
204,Mitchell,Crystal Palace,DEF,5,3,0,13,3.0,3.241
204,Mitchell,Crystal Palace,DEF,6,4,1,18,3.0,3.298
204,Mitchell,Crystal Palace,DEF,7,5,0,5,3.0,3.241
205,Sosa,Crystal Palace,DEF,3,1,0,10,3.0,0.0
205,Sosa,Crystal Palace,DEF,4,2,1,12,2.0,0.0
205,Sosa,Crystal Palace,DEF,5,3,0,13,3.0,0.0
205,Sosa,Crystal Palace,DEF,6,4,1,18,3.0,0.0
205,Sosa,Crystal Palace,DEF,7,5,0,5,3.0,0.0
206,Chadi Riad,Crystal Palace,DEF,3,1,0,10,3.0,0.0
206,Chadi Riad,Crystal Palace,DEF,4,2,1,12,2.0,0.0
206,Chadi Riad,Crystal Palace,DEF,5,3,0,13,3.0,0.0
206,Chadi Riad,Crystal Palace,DEF,6,4,1,18,3.0,0.0
206,Chadi Riad,Crystal Palace,DEF,7,5,0,5,3.0,0.0
207,Mingueza,Crystal Palace,DEF,3,1,0,10,3.0,0.374
207,Mingueza,Crystal Palace,DEF,4,2,1,12,2.0,0.503
207,Mingueza,Crystal Palace,DEF,5,3,0,13,3.0,0.374
207,Mingueza,Crystal Palace,DEF,6,4,1,18,3.0,0.478
207,Mingueza,Crystal Palace,DEF,7,5,0,5,3.0,0.374
208,Sarr,Crystal Palace,MID,3,1,0,10,3.0,0.0
208,Sarr,Crystal Palace,MID,4,2,1,12,2.0,0.0
208,Sarr,Crystal Palace,MID,5,3,0,13,3.0,0.0
208,Sarr,Crystal Palace,MID,6,4,1,18,3.0,0.0
208,Sarr,Crystal Palace,MID,7,5,0,5,3.0,0.0
210,Wharton,Crystal Palace,MID,3,1,0,10,3.0,3.25
210,Wharton,Crystal Palace,MID,4,2,1,12,2.0,4.713
210,Wharton,Crystal Palace,MID,5,3,0,13,3.0,3.25
210,Wharton,Crystal Palace,MID,6,4,1,18,3.0,3.102
210,Wharton,Crystal Palace,MID,7,5,0,5,3.0,3.25
211,Yeremy,Crystal Palace,MID,3,1,0,10,3.0,1.961
211,Yeremy,Crystal Palace,MID,4,2,1,12,2.0,2.217
211,Yeremy,Crystal Palace,MID,5,3,0,13,3.0,1.961
211,Yeremy,Crystal Palace,MID,6,4,1,18,3.0,2.064
211,Yeremy,Crystal Palace,MID,7,5,0,5,3.0,1.961
212,Hughes,Crystal Palace,MID,3,1,0,10,3.0,1.585
212,Hughes,Crystal Palace,MID,4,2,1,12,2.0,2.045
212,Hughes,Crystal Palace,MID,5,3,0,13,3.0,1.585
212,Hughes,Crystal Palace,MID,6,4,1,18,3.0,1.967
212,Hughes,Crystal Palace,MID,7,5,0,5,3.0,1.585
213,Lerma,Crystal Palace,MID,3,1,0,10,3.0,0.168
213,Lerma,Crystal Palace,MID,4,2,1,12,2.0,0.275
213,Lerma,Crystal Palace,MID,5,3,0,13,3.0,0.168
213,Lerma,Crystal Palace,MID,6,4,1,18,3.0,0.201
213,Lerma,Crystal Palace,MID,7,5,0,5,3.0,0.168
214,Kamada,Crystal Palace,MID,3,1,0,10,3.0,3.174
214,Kamada,Crystal Palace,MID,4,2,1,12,2.0,3.645
214,Kamada,Crystal Palace,MID,5,3,0,13,3.0,3.174
214,Kamada,Crystal Palace,MID,6,4,1,18,3.0,3.056
214,Kamada,Crystal Palace,MID,7,5,0,5,3.0,3.174
215,Devenny,Crystal Palace,MID,3,1,0,10,3.0,0.0
215,Devenny,Crystal Palace,MID,4,2,1,12,2.0,0.0
215,Devenny,Crystal Palace,MID,5,3,0,13,3.0,0.0
215,Devenny,Crystal Palace,MID,6,4,1,18,3.0,0.0
215,Devenny,Crystal Palace,MID,7,5,0,5,3.0,0.0
216,Esse,Crystal Palace,MID,3,1,0,10,3.0,0.0
216,Esse,Crystal Palace,MID,4,2,1,12,2.0,0.0
216,Esse,Crystal Palace,MID,5,3,0,13,3.0,0.0
216,Esse,Crystal Palace,MID,6,4,1,18,3.0,0.0
216,Esse,Crystal Palace,MID,7,5,0,5,3.0,0.0
217,M.França,Crystal Palace,MID,3,1,0,10,3.0,0.026
217,M.França,Crystal Palace,MID,4,2,1,12,2.0,0.055
217,M.França,Crystal Palace,MID,5,3,0,13,3.0,0.026
217,M.França,Crystal Palace,MID,6,4,1,18,3.0,0.036
217,M.França,Crystal Palace,MID,7,5,0,5,3.0,0.026
218,Doucouré,Crystal Palace,MID,3,1,0,10,3.0,0.149
218,Doucouré,Crystal Palace,MID,4,2,1,12,2.0,0.26
218,Doucouré,Crystal Palace,MID,5,3,0,13,3.0,0.149
218,Doucouré,Crystal Palace,MID,6,4,1,18,3.0,0.186
218,Doucouré,Crystal Palace,MID,7,5,0,5,3.0,0.149
219,J.Rak-Sakyi,Crystal Palace,MID,3,1,0,10,3.0,0.003
219,J.Rak-Sakyi,Crystal Palace,MID,4,2,1,12,2.0,0.016
219,J.Rak-Sakyi,Crystal Palace,MID,5,3,0,13,3.0,0.003
219,J.Rak-Sakyi,Crystal Palace,MID,6,4,1,18,3.0,0.015
219,J.Rak-Sakyi,Crystal Palace,MID,7,5,0,5,3.0,0.003
220,Cardines,Crystal Palace,DEF,3,1,0,10,3.0,0.0
220,Cardines,Crystal Palace,DEF,4,2,1,12,2.0,0.0
220,Cardines,Crystal Palace,DEF,5,3,0,13,3.0,0.0
220,Cardines,Crystal Palace,DEF,6,4,1,18,3.0,0.0
220,Cardines,Crystal Palace,DEF,7,5,0,5,3.0,0.0
221,Drakes-Thomas,Crystal Palace,MID,3,1,0,10,3.0,0.027
221,Drakes-Thomas,Crystal Palace,MID,4,2,1,12,2.0,0.032
221,Drakes-Thomas,Crystal Palace,MID,5,3,0,13,3.0,0.027
221,Drakes-Thomas,Crystal Palace,MID,6,4,1,18,3.0,0.013
221,Drakes-Thomas,Crystal Palace,MID,7,5,0,5,3.0,0.027
222,Strand Larsen,Crystal Palace,FWD,3,1,0,10,3.0,2.014
222,Strand Larsen,Crystal Palace,FWD,4,2,1,12,2.0,1.935
222,Strand Larsen,Crystal Palace,FWD,5,3,0,13,3.0,2.014
222,Strand Larsen,Crystal Palace,FWD,6,4,1,18,3.0,1.979
222,Strand Larsen,Crystal Palace,FWD,7,5,0,5,3.0,2.014
223,Mateta,Crystal Palace,FWD,3,1,0,10,3.0,0.0
223,Mateta,Crystal Palace,FWD,4,2,1,12,2.0,0.0
223,Mateta,Crystal Palace,FWD,5,3,0,13,3.0,0.0
223,Mateta,Crystal Palace,FWD,6,4,1,18,3.0,0.0
223,Mateta,Crystal Palace,FWD,7,5,0,5,3.0,0.0
224,Nketiah,Crystal Palace,FWD,3,1,0,10,3.0,3.97
224,Nketiah,Crystal Palace,FWD,4,2,1,12,2.0,4.351
224,Nketiah,Crystal Palace,FWD,5,3,0,13,3.0,3.97
224,Nketiah,Crystal Palace,FWD,6,4,1,18,3.0,4.111
